HHIDPN,RAGENDER,RARACEM,RAEDYRS,RAEVBRN
13238040.0,2.0,1.0,10.0,0.0
13241010.0,2.0,1.0,0.0,2.0
13241040.0,1.0,1.0,6.0,3.0
13242010.0,2.0,2.0,11.0,3.0
13257010.0,2.0,2.0,12.0,4.0
13286010.0,2.0,1.0,4.0,3.0
13286020.0,1.0,1.0,8.0,4.0
13296010.0,2.0,1.0,14.0,0.0
13305020.0,1.0,2.0,11.0,9.0
13305030.0,2.0,2.0,13.0,4.0
13317010.0,2.0,2.0,13.0,6.0
13317040.0,1.0,2.0,11.0,6.0
13318010.0,2.0,2.0,17.0,3.0
13318020.0,1.0,2.0,16.0,3.0
13331010.0,1.0,1.0,14.0,
13336010.0,1.0,1.0,10.0,
13336020.0,2.0,1.0,10.0,2.0
13344010.0,1.0,3.0,17.0,0.0
13344040.0,2.0,3.0,16.0,0.0
13371010.0,1.0,1.0,16.0,0.0
13371012.0,2.0,1.0,17.0,1.0
13376010.0,1.0,1.0,12.0,
13376020.0,2.0,1.0,14.0,2.0
13387010.0,1.0,1.0,7.0,
13387040.0,2.0,1.0,15.0,2.0
13390010.0,2.0,1.0,12.0,
13390020.0,1.0,1.0,10.0,4.0
13390021.0,2.0,1.0,12.0,3.0
13392020.0,1.0,2.0,9.0,0.0
13392030.0,2.0,2.0,9.0,2.0
13399010.0,2.0,2.0,10.0,1.0
13399040.0,1.0,2.0,14.0,1.0
13418010.0,1.0,2.0,8.0,3.0
13418020.0,2.0,2.0,14.0,1.0
13426010.0,2.0,2.0,12.0,2.0
13433020.0,1.0,2.0,11.0,2.0
13433030.0,2.0,2.0,12.0,2.0
13459010.0,2.0,2.0,11.0,
13465010.0,1.0,1.0,11.0,8.0
13465040.0,2.0,3.0,11.0,1.0
13481010.0,1.0,2.0,10.0,
13483020.0,2.0,1.0,0.0,2.0
13483030.0,1.0,1.0,11.0,2.0
13515010.0,1.0,1.0,16.0,6.0
13515020.0,2.0,1.0,12.0,6.0
13518010.0,1.0,2.0,12.0,2.0
13518040.0,2.0,2.0,12.0,2.0
13525010.0,1.0,1.0,12.0,
13525040.0,2.0,1.0,12.0,1.0
13527010.0,1.0,1.0,14.0,3.0
13527020.0,2.0,1.0,12.0,3.0
13532010.0,1.0,1.0,0.0,1.0
13532020.0,2.0,1.0,9.0,
13535010.0,1.0,1.0,13.0,2.0
13535020.0,2.0,1.0,12.0,2.0
13547010.0,1.0,1.0,9.0,4.0
13547020.0,2.0,1.0,9.0,4.0
13552020.0,2.0,1.0,12.0,7.0
13552030.0,1.0,1.0,12.0,7.0
13560010.0,2.0,1.0,12.0,3.0
13561010.0,2.0,1.0,12.0,4.0
13561020.0,1.0,1.0,14.0,4.0
13564010.0,1.0,1.0,12.0,
13564020.0,2.0,1.0,12.0,
13573010.0,2.0,1.0,7.0,2.0
13573020.0,1.0,1.0,14.0,2.0
13583020.0,1.0,2.0,10.0,7.0
13583030.0,2.0,2.0,12.0,1.0
13590030.0,2.0,1.0,12.0,2.0
13590040.0,1.0,1.0,12.0,2.0
13595010.0,1.0,1.0,16.0,1.0
13595011.0,2.0,1.0,12.0,2.0
13598010.0,2.0,1.0,12.0,4.0
13598020.0,1.0,1.0,11.0,2.0
13600010.0,1.0,1.0,16.0,3.0
13600020.0,2.0,1.0,15.0,3.0
13601010.0,2.0,1.0,14.0,2.0
13601040.0,1.0,1.0,12.0,2.0
13602020.0,2.0,1.0,12.0,3.0
13602030.0,1.0,1.0,12.0,3.0
13612010.0,2.0,1.0,15.0,6.0
13631010.0,1.0,1.0,17.0,2.0
13631020.0,2.0,1.0,17.0,2.0
13635010.0,1.0,1.0,16.0,0.0
13635020.0,2.0,1.0,17.0,0.0
13637010.0,1.0,1.0,17.0,3.0
13637040.0,2.0,1.0,14.0,3.0
13644010.0,1.0,1.0,12.0,
13652010.0,2.0,2.0,9.0,2.0
13656010.0,1.0,2.0,16.0,0.0
13656040.0,2.0,1.0,12.0,5.0
13671010.0,1.0,1.0,12.0,3.0
13671020.0,2.0,1.0,12.0,3.0
13678010.0,1.0,1.0,12.0,2.0
13678040.0,2.0,1.0,12.0,2.0
13699010.0,1.0,1.0,14.0,3.0
13699040.0,2.0,1.0,16.0,2.0
13706010.0,1.0,1.0,12.0,0.0
13734010.0,1.0,1.0,17.0,2.0
13734020.0,2.0,3.0,12.0,2.0
13738010.0,2.0,1.0,12.0,5.0
13738020.0,1.0,1.0,10.0,4.0
13753010.0,2.0,1.0,12.0,4.0
13753020.0,1.0,1.0,12.0,4.0
13757020.0,2.0,1.0,12.0,5.0
13757030.0,1.0,1.0,13.0,2.0
13772020.0,2.0,1.0,3.0,3.0
13772030.0,1.0,1.0,8.0,3.0
13784010.0,2.0,1.0,17.0,3.0
13784040.0,1.0,1.0,17.0,3.0
13794020.0,2.0,1.0,14.0,3.0
13794030.0,1.0,1.0,16.0,2.0
13798010.0,1.0,1.0,13.0,4.0
13798020.0,2.0,1.0,12.0,3.0
13802010.0,1.0,1.0,12.0,3.0
13802020.0,2.0,1.0,15.0,3.0
13808010.0,1.0,3.0,16.0,3.0
13808011.0,2.0,3.0,16.0,3.0
13813010.0,2.0,2.0,13.0,2.0
13813020.0,1.0,2.0,12.0,
13814010.0,1.0,1.0,16.0,1.0
13814040.0,2.0,1.0,13.0,1.0
13815010.0,2.0,2.0,15.0,0.0
13816010.0,1.0,2.0,16.0,3.0
13816040.0,2.0,2.0,16.0,3.0
13817010.0,2.0,1.0,17.0,0.0
13817011.0,2.0,1.0,14.0,2.0
13817040.0,2.0,1.0,17.0,0.0
13817041.0,2.0,1.0,13.0,1.0
13820010.0,2.0,1.0,17.0,3.0
13820020.0,1.0,1.0,17.0,3.0
13857010.0,1.0,1.0,8.0,7.0
13857020.0,2.0,1.0,12.0,7.0
13858020.0,1.0,1.0,11.0,2.0
13858030.0,2.0,1.0,12.0,2.0
13860010.0,2.0,1.0,12.0,3.0
13860040.0,1.0,1.0,8.0,
13891010.0,1.0,1.0,16.0,0.0
13894010.0,1.0,1.0,13.0,2.0
13894011.0,2.0,1.0,13.0,5.0
13894040.0,2.0,1.0,12.0,2.0
13897010.0,2.0,1.0,12.0,4.0
13899010.0,1.0,1.0,17.0,0.0
13899040.0,2.0,1.0,17.0,0.0
13899041.0,1.0,1.0,12.0,4.0
13902010.0,1.0,1.0,16.0,3.0
13902020.0,2.0,1.0,16.0,3.0
13912010.0,1.0,1.0,10.0,3.0
13912020.0,2.0,1.0,12.0,3.0
13915010.0,2.0,1.0,14.0,1.0
13915011.0,1.0,1.0,12.0,4.0
13916010.0,1.0,1.0,17.0,3.0
13916040.0,2.0,1.0,12.0,3.0
13965010.0,2.0,1.0,12.0,3.0
13965020.0,1.0,1.0,12.0,3.0
13974010.0,1.0,2.0,12.0,2.0
14008010.0,2.0,1.0,11.0,3.0
14024020.0,2.0,1.0,12.0,2.0
14024030.0,1.0,1.0,5.0,2.0
14028010.0,1.0,1.0,17.0,2.0
14028020.0,2.0,1.0,17.0,2.0
14033010.0,1.0,1.0,12.0,3.0
14036010.0,1.0,1.0,13.0,3.0
14036040.0,2.0,1.0,12.0,3.0
14038010.0,1.0,1.0,12.0,2.0
14043010.0,2.0,1.0,12.0,3.0
14043020.0,1.0,1.0,10.0,3.0
14063010.0,1.0,1.0,12.0,3.0
14063020.0,2.0,1.0,9.0,3.0
14069010.0,1.0,1.0,12.0,4.0
14069020.0,2.0,1.0,12.0,4.0
14072010.0,1.0,1.0,14.0,2.0
14072040.0,2.0,1.0,12.0,2.0
14080020.0,2.0,1.0,12.0,5.0
14080030.0,1.0,1.0,17.0,3.0
14080031.0,2.0,1.0,13.0,0.0
14081010.0,1.0,1.0,12.0,1.0
14081040.0,2.0,1.0,12.0,1.0
14085010.0,1.0,1.0,12.0,0.0
14092010.0,2.0,1.0,12.0,3.0
14092040.0,1.0,1.0,12.0,3.0
14098010.0,2.0,1.0,10.0,4.0
14098020.0,1.0,1.0,12.0,4.0
14104010.0,2.0,1.0,17.0,0.0
14104020.0,1.0,1.0,17.0,0.0
14115020.0,1.0,1.0,12.0,2.0
14115021.0,2.0,1.0,16.0,0.0
14115030.0,2.0,1.0,12.0,2.0
14121010.0,2.0,2.0,9.0,1.0
14129010.0,1.0,2.0,12.0,3.0
14129020.0,2.0,2.0,12.0,3.0
14136010.0,1.0,2.0,10.0,4.0
14136040.0,2.0,2.0,11.0,3.0
14137010.0,2.0,2.0,12.0,3.0
14137020.0,1.0,2.0,12.0,3.0
14147010.0,1.0,1.0,13.0,0.0
14147040.0,2.0,1.0,12.0,2.0
14149020.0,1.0,1.0,14.0,2.0
14149030.0,2.0,1.0,16.0,2.0
14157010.0,1.0,1.0,13.0,3.0
14157040.0,2.0,1.0,9.0,3.0
14159020.0,1.0,1.0,7.0,1.0
14159030.0,2.0,1.0,11.0,1.0
14167010.0,1.0,1.0,13.0,2.0
14167040.0,2.0,1.0,14.0,0.0
14179010.0,1.0,1.0,9.0,2.0
14179040.0,2.0,1.0,9.0,2.0
14180010.0,1.0,1.0,14.0,
14180020.0,2.0,1.0,12.0,
14188020.0,2.0,1.0,10.0,3.0
14188030.0,1.0,1.0,7.0,3.0
14193010.0,1.0,1.0,12.0,3.0
14193040.0,2.0,1.0,14.0,3.0
14199010.0,2.0,1.0,11.0,3.0
14199020.0,1.0,1.0,12.0,3.0
14201010.0,1.0,2.0,9.0,3.0
14202010.0,2.0,2.0,11.0,5.0
14212010.0,1.0,2.0,14.0,3.0
14212020.0,2.0,2.0,14.0,3.0
14214010.0,2.0,2.0,14.0,0.0
14215020.0,1.0,2.0,7.0,0.0
14215030.0,2.0,2.0,14.0,1.0
14223010.0,2.0,2.0,11.0,3.0
14224010.0,2.0,2.0,12.0,3.0
14224011.0,1.0,2.0,16.0,3.0
14224020.0,1.0,2.0,8.0,3.0
14226010.0,2.0,2.0,10.0,10.0
14230010.0,2.0,1.0,12.0,4.0
14230020.0,1.0,2.0,12.0,
14234010.0,1.0,1.0,12.0,3.0
14234011.0,2.0,1.0,17.0,3.0
14234040.0,2.0,1.0,15.0,0.0
14234041.0,1.0,1.0,16.0,0.0
14242010.0,2.0,1.0,13.0,1.0
14244020.0,1.0,1.0,17.0,2.0
14244030.0,2.0,1.0,13.0,1.0
14247010.0,1.0,1.0,16.0,1.0
14247040.0,2.0,1.0,15.0,1.0
14251010.0,2.0,1.0,17.0,0.0
14252010.0,2.0,1.0,14.0,2.0
14253010.0,2.0,2.0,17.0,3.0
14259020.0,2.0,1.0,12.0,2.0
14259030.0,1.0,1.0,16.0,2.0
14270010.0,1.0,2.0,12.0,3.0
14270040.0,2.0,2.0,12.0,3.0
14272010.0,2.0,2.0,9.0,3.0
14272011.0,1.0,2.0,12.0,0.0
14275010.0,1.0,2.0,9.0,3.0
14275020.0,2.0,2.0,4.0,0.0
14283010.0,2.0,1.0,15.0,
14307010.0,1.0,1.0,16.0,4.0
14308010.0,2.0,1.0,12.0,2.0
14320020.0,2.0,2.0,11.0,
14320030.0,1.0,2.0,12.0,0.0
14332010.0,2.0,2.0,12.0,2.0
14332011.0,1.0,2.0,,3.0
14341010.0,1.0,2.0,11.0,5.0
14349010.0,1.0,1.0,11.0,8.0
14349040.0,2.0,1.0,12.0,3.0
14359010.0,1.0,1.0,12.0,6.0
14359020.0,2.0,1.0,12.0,6.0
14397010.0,1.0,1.0,12.0,3.0
14397020.0,2.0,1.0,12.0,3.0
14411010.0,1.0,1.0,14.0,2.0
14411020.0,2.0,1.0,15.0,
14420010.0,2.0,1.0,12.0,2.0
14420020.0,1.0,1.0,12.0,3.0
14420021.0,2.0,1.0,8.0,4.0
14427010.0,1.0,1.0,12.0,1.0
14427012.0,2.0,1.0,16.0,1.0
14427040.0,2.0,1.0,12.0,2.0
14427041.0,1.0,1.0,12.0,3.0
14428010.0,2.0,1.0,12.0,1.0
14428040.0,1.0,1.0,8.0,5.0
14430010.0,2.0,1.0,13.0,5.0
14430020.0,1.0,1.0,12.0,5.0
14433010.0,2.0,1.0,12.0,3.0
14433020.0,1.0,1.0,9.0,3.0
14434020.0,2.0,1.0,12.0,4.0
14434030.0,1.0,1.0,12.0,4.0
14436010.0,2.0,1.0,12.0,3.0
14436020.0,1.0,1.0,14.0,3.0
14436021.0,2.0,1.0,12.0,4.0
14449010.0,1.0,1.0,16.0,2.0
14449040.0,2.0,1.0,15.0,2.0
14455010.0,1.0,1.0,12.0,2.0
14455011.0,2.0,1.0,12.0,2.0
14456010.0,2.0,1.0,12.0,3.0
14456020.0,1.0,1.0,12.0,2.0
14458020.0,1.0,1.0,16.0,
14458030.0,2.0,1.0,16.0,2.0
14458031.0,1.0,1.0,12.0,2.0
14468010.0,1.0,1.0,12.0,
14468020.0,2.0,1.0,12.0,
14473010.0,1.0,1.0,14.0,2.0
14473020.0,2.0,1.0,12.0,2.0
14535010.0,1.0,1.0,10.0,
14535011.0,2.0,1.0,10.0,2.0
14539010.0,1.0,1.0,17.0,0.0
14547010.0,2.0,2.0,10.0,
14548010.0,1.0,2.0,11.0,9.0
14553010.0,2.0,2.0,12.0,2.0
14568010.0,1.0,1.0,17.0,2.0
14568020.0,2.0,1.0,16.0,2.0
14571010.0,1.0,2.0,12.0,
14571040.0,2.0,2.0,13.0,
14576010.0,1.0,2.0,6.0,
14578010.0,1.0,2.0,11.0,7.0
14578040.0,2.0,2.0,16.0,4.0
14587010.0,2.0,1.0,14.0,3.0
14587011.0,1.0,1.0,14.0,2.0
14597010.0,1.0,1.0,14.0,0.0
14605010.0,1.0,1.0,11.0,2.0
14605040.0,2.0,1.0,13.0,1.0
14617010.0,1.0,1.0,8.0,2.0
14617020.0,2.0,1.0,8.0,2.0
14618010.0,2.0,1.0,12.0,3.0
14619010.0,1.0,1.0,10.0,
14619020.0,2.0,1.0,12.0,2.0
14619021.0,1.0,1.0,8.0,4.0
14624010.0,1.0,1.0,16.0,2.0
14624040.0,2.0,1.0,16.0,1.0
14640010.0,2.0,1.0,12.0,3.0
14640011.0,1.0,,,3.0
14648010.0,2.0,1.0,12.0,3.0
14648020.0,1.0,1.0,12.0,3.0
14655020.0,2.0,1.0,11.0,3.0
14655030.0,1.0,1.0,12.0,5.0
14670010.0,2.0,2.0,12.0,4.0
14672010.0,1.0,2.0,8.0,3.0
14672040.0,2.0,2.0,8.0,5.0
14674010.0,2.0,2.0,9.0,5.0
14681010.0,2.0,2.0,5.0,7.0
14681040.0,1.0,2.0,6.0,7.0
14701010.0,2.0,2.0,11.0,2.0
14711010.0,1.0,2.0,10.0,0.0
14711011.0,2.0,2.0,12.0,2.0
14711012.0,2.0,2.0,12.0,4.0
14726010.0,1.0,1.0,17.0,2.0
14726040.0,2.0,1.0,17.0,2.0
14731010.0,2.0,1.0,14.0,0.0
14731020.0,1.0,1.0,14.0,3.0
14736010.0,1.0,1.0,12.0,5.0
14736020.0,2.0,1.0,12.0,5.0
14746010.0,1.0,1.0,16.0,0.0
14748010.0,1.0,1.0,12.0,5.0
14748020.0,2.0,1.0,12.0,5.0
14754010.0,1.0,1.0,12.0,3.0
14754040.0,2.0,1.0,12.0,1.0
14756010.0,1.0,1.0,17.0,2.0
14756040.0,2.0,1.0,16.0,2.0
14758020.0,2.0,3.0,17.0,0.0
14758030.0,1.0,3.0,17.0,0.0
14768010.0,1.0,1.0,14.0,3.0
14771010.0,1.0,1.0,16.0,4.0
14771020.0,2.0,1.0,12.0,5.0
14782010.0,2.0,1.0,7.0,0.0
14783010.0,2.0,1.0,14.0,2.0
14783040.0,1.0,1.0,12.0,2.0
14787010.0,2.0,1.0,10.0,1.0
14802010.0,2.0,2.0,13.0,3.0
14802020.0,1.0,2.0,12.0,3.0
14803010.0,2.0,2.0,12.0,3.0
14808010.0,2.0,2.0,10.0,
14813010.0,1.0,1.0,17.0,
14823020.0,2.0,2.0,16.0,
14823030.0,1.0,2.0,13.0,
14830010.0,2.0,1.0,10.0,2.0
14830020.0,1.0,1.0,10.0,2.0
14844010.0,2.0,1.0,16.0,0.0
14852010.0,1.0,1.0,12.0,6.0
14852020.0,2.0,1.0,12.0,6.0
14869010.0,1.0,1.0,12.0,5.0
14869020.0,2.0,1.0,12.0,5.0
14872010.0,1.0,1.0,12.0,7.0
14872020.0,2.0,1.0,14.0,2.0
14902010.0,1.0,2.0,12.0,2.0
14912010.0,2.0,2.0,13.0,
14955010.0,1.0,1.0,8.0,3.0
14955040.0,2.0,1.0,10.0,2.0
14959010.0,1.0,1.0,12.0,5.0
14959020.0,2.0,1.0,12.0,5.0
14981010.0,2.0,2.0,9.0,7.0
14981011.0,1.0,2.0,12.0,3.0
14992010.0,1.0,1.0,12.0,1.0
14996010.0,2.0,3.0,16.0,2.0
15000010.0,1.0,2.0,13.0,2.0
15000011.0,2.0,1.0,17.0,0.0
15014010.0,2.0,1.0,12.0,
15014040.0,1.0,1.0,17.0,
15015020.0,1.0,1.0,12.0,0.0
15015030.0,2.0,1.0,12.0,0.0
15018010.0,2.0,1.0,15.0,2.0
15023010.0,2.0,1.0,12.0,6.0
15023040.0,1.0,1.0,14.0,6.0
15037010.0,2.0,1.0,12.0,3.0
15048010.0,2.0,1.0,12.0,3.0
15055010.0,1.0,1.0,12.0,1.0
15055040.0,2.0,1.0,12.0,1.0
15056020.0,2.0,1.0,12.0,2.0
15056030.0,1.0,1.0,17.0,2.0
15059010.0,2.0,1.0,12.0,5.0
15059020.0,1.0,1.0,10.0,5.0
15080010.0,1.0,1.0,13.0,
15080040.0,2.0,1.0,12.0,2.0
15129010.0,2.0,2.0,9.0,9.0
15131010.0,2.0,2.0,9.0,2.0
15133010.0,2.0,2.0,8.0,4.0
15140010.0,2.0,2.0,11.0,9.0
15140040.0,1.0,2.0,7.0,7.0
15148010.0,2.0,2.0,11.0,7.0
15159010.0,2.0,1.0,11.0,4.0
15172010.0,1.0,1.0,14.0,4.0
15172020.0,2.0,1.0,12.0,
15189010.0,2.0,1.0,12.0,3.0
15189040.0,1.0,1.0,12.0,0.0
15195010.0,2.0,1.0,12.0,2.0
15195020.0,1.0,1.0,13.0,2.0
15200010.0,1.0,1.0,14.0,5.0
15200040.0,2.0,1.0,12.0,
15204010.0,1.0,1.0,16.0,3.0
15204020.0,2.0,1.0,13.0,3.0
15209010.0,2.0,1.0,12.0,2.0
15216010.0,1.0,1.0,11.0,0.0
15225010.0,1.0,1.0,17.0,2.0
15225020.0,2.0,1.0,14.0,0.0
15230010.0,1.0,1.0,16.0,3.0
15230020.0,2.0,1.0,12.0,3.0
15236010.0,1.0,1.0,17.0,1.0
15236040.0,2.0,1.0,17.0,0.0
15239010.0,1.0,2.0,17.0,2.0
15257010.0,2.0,2.0,9.0,4.0
15268020.0,2.0,2.0,12.0,4.0
15268030.0,1.0,2.0,9.0,4.0
15293010.0,2.0,2.0,13.0,4.0
15294010.0,2.0,1.0,12.0,1.0
15304020.0,2.0,2.0,4.0,3.0
15304030.0,1.0,2.0,6.0,3.0
15314010.0,2.0,3.0,16.0,5.0
15332010.0,2.0,1.0,9.0,
15332040.0,1.0,1.0,9.0,3.0
15339010.0,2.0,1.0,13.0,5.0
15341010.0,2.0,1.0,12.0,
15341040.0,1.0,1.0,12.0,7.0
15344010.0,2.0,1.0,13.0,2.0
15344020.0,1.0,1.0,12.0,2.0
15346020.0,2.0,1.0,10.0,3.0
15346030.0,1.0,1.0,12.0,0.0
15358010.0,1.0,1.0,16.0,3.0
15358020.0,2.0,1.0,13.0,3.0
15362010.0,1.0,1.0,17.0,3.0
15362020.0,2.0,1.0,12.0,3.0
15372010.0,1.0,1.0,12.0,3.0
15419010.0,2.0,1.0,11.0,1.0
15419011.0,1.0,1.0,17.0,2.0
15419040.0,1.0,1.0,12.0,
15429010.0,2.0,1.0,14.0,3.0
15431010.0,2.0,1.0,14.0,
15436010.0,1.0,1.0,13.0,2.0
15436020.0,2.0,1.0,12.0,2.0
15440010.0,1.0,1.0,16.0,3.0
15440040.0,2.0,1.0,12.0,2.0
15445010.0,1.0,1.0,12.0,2.0
15445040.0,2.0,1.0,12.0,2.0
15447010.0,2.0,1.0,12.0,4.0
15447020.0,1.0,1.0,12.0,4.0
15451010.0,1.0,1.0,9.0,1.0
15451040.0,2.0,1.0,16.0,1.0
15469010.0,2.0,1.0,10.0,0.0
15471010.0,1.0,3.0,12.0,
15497010.0,1.0,1.0,11.0,4.0
15497040.0,2.0,1.0,11.0,4.0
15502010.0,1.0,3.0,16.0,
15511010.0,1.0,1.0,9.0,2.0
15511040.0,2.0,1.0,12.0,2.0
15514020.0,2.0,1.0,16.0,3.0
15514030.0,1.0,1.0,16.0,3.0
15516010.0,1.0,1.0,16.0,4.0
15516020.0,2.0,1.0,12.0,4.0
15536010.0,2.0,1.0,13.0,2.0
15536011.0,1.0,1.0,12.0,4.0
15537010.0,1.0,1.0,10.0,5.0
15537011.0,2.0,1.0,14.0,5.0
15543010.0,2.0,1.0,12.0,3.0
15543020.0,1.0,1.0,9.0,3.0
15551010.0,1.0,1.0,12.0,3.0
15551020.0,2.0,1.0,13.0,3.0
15560010.0,1.0,1.0,14.0,7.0
15560040.0,2.0,1.0,14.0,2.0
15565020.0,2.0,1.0,12.0,2.0
15565030.0,1.0,1.0,13.0,2.0
15566020.0,2.0,1.0,12.0,
15566030.0,1.0,1.0,12.0,
15570010.0,1.0,1.0,12.0,0.0
15570040.0,2.0,1.0,12.0,1.0
15581010.0,2.0,1.0,3.0,3.0
15581011.0,1.0,1.0,9.0,4.0
15588010.0,2.0,1.0,10.0,
15588040.0,1.0,1.0,14.0,10.0
15589010.0,2.0,1.0,7.0,4.0
15591010.0,2.0,1.0,11.0,3.0
15591020.0,1.0,1.0,8.0,1.0
15592010.0,2.0,1.0,10.0,4.0
15593020.0,2.0,1.0,14.0,5.0
15593030.0,1.0,1.0,14.0,5.0
15604010.0,2.0,1.0,11.0,1.0
15618010.0,2.0,1.0,16.0,3.0
15618040.0,1.0,1.0,12.0,2.0
15625010.0,1.0,1.0,12.0,1.0
15625020.0,2.0,1.0,12.0,3.0
15636010.0,2.0,1.0,11.0,2.0
15648020.0,2.0,2.0,15.0,1.0
15648030.0,1.0,2.0,17.0,2.0
15657010.0,2.0,2.0,14.0,3.0
15658010.0,2.0,2.0,10.0,3.0
15659010.0,1.0,2.0,8.0,8.0
15659040.0,2.0,3.0,8.0,2.0
15662020.0,2.0,2.0,16.0,
15676010.0,1.0,3.0,12.0,5.0
15676040.0,2.0,3.0,12.0,5.0
15698010.0,1.0,1.0,17.0,2.0
15698040.0,2.0,1.0,13.0,2.0
15707010.0,1.0,1.0,16.0,2.0
15707020.0,2.0,1.0,16.0,2.0
15708010.0,1.0,1.0,17.0,3.0
15709020.0,2.0,1.0,15.0,6.0
15709030.0,1.0,1.0,16.0,6.0
15726010.0,1.0,1.0,4.0,1.0
15726040.0,2.0,1.0,9.0,1.0
15730020.0,1.0,1.0,8.0,
15730030.0,2.0,1.0,10.0,3.0
15730031.0,1.0,1.0,16.0,3.0
15734010.0,1.0,1.0,14.0,2.0
15734040.0,2.0,1.0,12.0,2.0
15739010.0,1.0,1.0,12.0,2.0
15739040.0,2.0,1.0,14.0,2.0
15752010.0,1.0,1.0,16.0,2.0
15752020.0,2.0,1.0,12.0,2.0
15758010.0,1.0,1.0,12.0,0.0
15776010.0,1.0,1.0,9.0,6.0
15776020.0,2.0,1.0,12.0,6.0
15779010.0,1.0,1.0,12.0,4.0
15779040.0,2.0,1.0,12.0,2.0
15781010.0,2.0,1.0,17.0,0.0
15784010.0,2.0,1.0,8.0,2.0
15784020.0,1.0,1.0,2.0,3.0
15793010.0,2.0,1.0,12.0,2.0
15793011.0,1.0,1.0,13.0,5.0
15793020.0,1.0,1.0,13.0,2.0
15801010.0,1.0,1.0,17.0,2.0
15801040.0,2.0,1.0,6.0,3.0
15833010.0,1.0,1.0,17.0,5.0
15833020.0,2.0,1.0,12.0,5.0
15834010.0,1.0,1.0,17.0,2.0
15834011.0,2.0,1.0,14.0,1.0
15836010.0,1.0,1.0,12.0,2.0
15836020.0,2.0,1.0,10.0,2.0
15840020.0,2.0,1.0,17.0,2.0
15840030.0,1.0,1.0,12.0,4.0
15883010.0,1.0,1.0,12.0,5.0
15883011.0,2.0,1.0,16.0,3.0
15883020.0,2.0,1.0,12.0,
15889010.0,1.0,1.0,8.0,4.0
15889020.0,2.0,1.0,11.0,5.0
15893010.0,1.0,1.0,8.0,1.0
15893020.0,2.0,1.0,12.0,3.0
15897020.0,2.0,1.0,12.0,2.0
15897030.0,1.0,1.0,12.0,2.0
15911010.0,2.0,1.0,13.0,4.0
15911020.0,1.0,1.0,12.0,2.0
15911021.0,2.0,1.0,12.0,1.0
15911022.0,2.0,1.0,12.0,2.0
15919010.0,1.0,1.0,12.0,
15932010.0,1.0,1.0,14.0,2.0
15932020.0,2.0,1.0,7.0,
15935010.0,2.0,1.0,12.0,3.0
15935011.0,1.0,1.0,13.0,1.0
15957010.0,2.0,2.0,10.0,3.0
15960010.0,1.0,1.0,12.0,0.0
15964010.0,1.0,1.0,16.0,3.0
15972010.0,2.0,1.0,13.0,0.0
15973010.0,1.0,1.0,12.0,
15973020.0,2.0,1.0,12.0,
15977010.0,1.0,1.0,10.0,
15977020.0,2.0,1.0,11.0,
15981010.0,2.0,2.0,12.0,2.0
15981040.0,1.0,2.0,14.0,2.0
15982010.0,1.0,1.0,15.0,6.0
15982020.0,2.0,1.0,12.0,6.0
15983010.0,1.0,1.0,16.0,3.0
15983020.0,2.0,1.0,14.0,4.0
15986010.0,1.0,2.0,12.0,7.0
15986040.0,2.0,2.0,9.0,7.0
15987010.0,1.0,1.0,15.0,5.0
15987020.0,2.0,1.0,16.0,5.0
15991010.0,1.0,1.0,12.0,2.0
15991040.0,2.0,1.0,12.0,2.0
15992020.0,1.0,2.0,12.0,3.0
15992030.0,2.0,2.0,14.0,2.0
15995010.0,1.0,1.0,15.0,2.0
15995020.0,2.0,1.0,14.0,2.0
16013010.0,2.0,1.0,12.0,4.0
16015010.0,1.0,1.0,11.0,4.0
16022010.0,1.0,1.0,17.0,1.0
16022040.0,2.0,1.0,12.0,1.0
16024010.0,1.0,1.0,16.0,4.0
16024020.0,2.0,1.0,17.0,4.0
16035010.0,2.0,1.0,17.0,3.0
16035040.0,1.0,1.0,17.0,3.0
16036010.0,2.0,1.0,12.0,3.0
16036040.0,1.0,1.0,12.0,3.0
16042010.0,2.0,1.0,16.0,5.0
16042011.0,1.0,1.0,14.0,3.0
16042020.0,1.0,1.0,16.0,
16043020.0,1.0,1.0,17.0,1.0
16043030.0,2.0,1.0,12.0,1.0
16048010.0,2.0,1.0,12.0,2.0
16048020.0,1.0,1.0,12.0,2.0
16054020.0,2.0,1.0,12.0,3.0
16054030.0,1.0,1.0,10.0,
16062010.0,1.0,1.0,11.0,3.0
16062040.0,2.0,1.0,17.0,0.0
16064010.0,1.0,1.0,17.0,3.0
16064040.0,2.0,1.0,14.0,3.0
16081010.0,1.0,1.0,12.0,4.0
16081040.0,2.0,1.0,12.0,4.0
16086010.0,1.0,1.0,12.0,2.0
16086020.0,2.0,1.0,13.0,2.0
16099010.0,2.0,2.0,12.0,
16107010.0,1.0,2.0,10.0,3.0
16116010.0,1.0,2.0,10.0,6.0
16116020.0,2.0,2.0,11.0,5.0
16119010.0,1.0,2.0,12.0,1.0
16119020.0,2.0,2.0,12.0,1.0
16142010.0,2.0,1.0,10.0,3.0
16161020.0,2.0,1.0,12.0,3.0
16161030.0,1.0,1.0,12.0,3.0
16162010.0,1.0,1.0,14.0,3.0
16162040.0,2.0,1.0,12.0,3.0
16174010.0,1.0,1.0,12.0,2.0
16174040.0,2.0,1.0,13.0,2.0
16190010.0,2.0,1.0,12.0,4.0
16197010.0,1.0,1.0,12.0,2.0
